-31	9	0	0	9	0	0	1	9	0	9	0	9	1	9	9	1	9	9	5	9	5	9	9	5	9	9	5	9	9	9	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	14	14	18	14	18	14	18	14	18	14	18	18	14	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	23	18	23	18	23	18	23	23	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	
20	-9	0	0	-9	0	0	-1	-9	0	-9	0	-9	-1	-9	-9	-1	-9	-9	-5	-9	-5	-9	-9	-5	-9	-9	-5	-9	-9	-9	-5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-14	-14	-18	-14	-18	-14	-18	-14	-18	-14	-18	-18	-14	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-18	-23	-18	-23	-18	-23	-18	-23	-23	-18	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	
