0	3	0	0	0	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	5	9	9	9	9	9	5	9	9	9	9	5	9	9	5	9	9	5	9	9	5	9	5	9	9	5	9	5	9	5	9	5	5	9	5	5	9	5	5	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	5	5	0	5	0	0	5	0	5	0	5	0	0	5	0	5	0	5	5	5	5	9	0	0	5	5	9	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	5	9	0	0	0	0	0	9	0	0	0	0	9	0	0	0	
0	-4	0	0	0	-5	-5	-5	-5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-5	-9	-9	-9	-9	-9	-5	-9	-9	-9	-9	-5	-9	-9	-5	-9	-9	-5	-9	-9	-5	-9	-5	-9	-9	-5	-9	-5	-9	-5	-9	-5	-5	-9	-5	-5	-9	-5	-5	-9	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0	-5	-5	0	-5	0	0	-5	0	-5	0	-5	0	0	-5	0	-5	0	-5	-5	-5	-5	-9	0	0	-5	-5	-9	0	0	0	0	0	0	-9	0	0	0	0	0	-9	0	0	0	0	0	-5	-9	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	
