9	9	0	1	9	9	9	14	18	18	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	27	23	23	23	27	23	27	23	23	27	23	27	23	27	23	27	23	27	27	23	27	23	27	27	23	27	27	23	27	27	23	27	27	27	23	27	27	27	23	27	27	27	23	27	27	27	27	23	27	27	27	27	27	23	27	
-9	-9	0	-1	-9	-9	-9	-14	-18	-18	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-23	-27	-23	-23	-23	-27	-23	-27	-23	-23	-27	-23	-27	-23	-27	-23	-27	-23	-27	-27	-23	-27	-23	-27	-27	-23	-27	-27	-23	-27	-27	-23	-27	-27	-27	-23	-27	-27	-27	-23	-27	-27	-27	-23	-27	-27	-27	-27	-23	-27	-27	-27	-27	-27	-23	-27	
