-1	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	1	5	5	5	5	1	5	5	5	1	5	5	5	1	5	5	5	1	5	5	1	5	5	5	1	5	5	1	5	5	1	5	5	5	1	5	5	1	5	5	1	5	5	1	5	1	5	5	1	5	5	1	5	5	1	5	1	5	5	1	5	1	5	5	1	5	1	5	5	1	5	1	5	5	1	5	1	5	1	5	1	5	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	1	5	
2	-1	-1	-1	-1	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1	-5	-5	-5	-5	-1	-5	-5	-5	-5	-1	-5	-5	-5	-1	-5	-5	-5	-1	-5	-5	-5	-1	-5	-5	-1	-5	-5	-5	-1	-5	-5	-1	-5	-5	-1	-5	-5	-5	-1	-5	-5	-1	-5	-5	-1	-5	-5	-1	-5	-1	-5	-5	-1	-5	-5	-1	-5	-5	-1	-5	-1	-5	-5	-1	-5	-1	-5	-5	-1	-5	-1	-5	-5	-1	-5	-1	-5	-5	-1	-5	-1	-5	-1	-5	-1	-5	-5	-1	-5	-1	-5	-1	-5	-1	-5	-1	-5	-1	-5	-1	-5	-1	-5	-1	-5	-1	-5	
