0.05263158, 0, 1, 0.45, 0.7, 0.8, 0.35, 1, 0, 0.25, 0.45, 0, 0.5, 0.7, 0.8, 0.1, 0, 0, 0.25, 0.45	2	0,0,4
0.05263158, 0, 0, 0.5, 0.7, 0.8, 0.1, 0, 0, 0.25, 0.45, 1, 0.45, 0.7, 0.8, 0.35, 1, 0, 0.25, 0.45	1	4,-4,1
0.05263158, 0, 1, 0.5, 0.65, 0.76, 0.35, 1, 0, 0.25, 0.45, 0, 0.45, 0.65, 0.72, 0.1, 0, 0, 0.25, 0.45	0	0,0,5
0.05263158, 0, 0, 0.45, 0.65, 0.72, 0.1, 0, 0, 0.25, 0.45, 1, 0.5, 0.65, 0.76, 0.35, 1, 0, 0.25, 0.45	1	-5,0,-14
0, 0.05263158, 1, 0.5, 0.65, 0.76, 0.4, 1, 0, 0.25, 0.45, 0, 0.5, 0.6, 0.72, 0.1, 0, 0, 0.25, 0.45	2	0,0,5
0, 0.05263158, 0, 0.5, 0.6, 0.72, 0.1, 0, 0, 0.25, 0.45, 1, 0.5, 0.65, 0.76, 0.4, 1, 0, 0.25, 0.45	1	4,-5,1
0.05263158, 0, 1, 0.4, 0.65, 0.72, 0.4, 1, 0, 0.25, 0.45, 0, 0.45, 0.65, 0.64, 0.1, 0, 0, 0.25, 0.45	0	0,0,6
0.05263158, 0, 0, 0.45, 0.65, 0.64, 0.1, 0, 0, 0.25, 0.45, 1, 0.4, 0.65, 0.72, 0.4, 1, 0, 0.25, 0.45	1	-6,0,-16
0.05263158, 0, 1, 0.4, 0.65, 0.72, 0.45, 1, 0, 0.25, 0.45, 0, 0.45, 0.65, 0.64, 0.1, 0, 0, 0.25, 0.45	2	0,0,6
0.05263158, 0, 0, 0.45, 0.65, 0.64, 0.1, 0, 0, 0.25, 0.45, 1, 0.4, 0.65, 0.72, 0.45, 1, 0, 0.25, 0.45	1	4,-6,1
0.05263158, 0, 1, 0.45, 0.6, 0.68, 0.45, 1, 0, 0.25, 0.45, 0, 0.4, 0.6, 0.52, 0.1, 0, 0, 0.25, 0.45	0	1,0,7
0.05263158, 0, 0, 0.4, 0.6, 0.52, 0.1, 0, 0, 0.25, 0.45, 1, 0.45, 0.6, 0.68, 0.45, 1, 0, 0.25, 0.45	1	-7,-1,-18
0, 0.05263158, 1, 0.45, 0.6, 0.68, 0.5, 1, 0, 0.25, 0.45, 0, 0.45, 0.55, 0.52, 0.1, 0, 0, 0.25, 0.45	2	1,0,7
0, 0.05263158, 0, 0.45, 0.55, 0.52, 0.1, 0, 0, 0.25, 0.45, 1, 0.45, 0.6, 0.68, 0.5, 1, 0, 0.25, 0.45	1	4,-7,1
0.05263158, 0, 1, 0.55, 0.6, 0.64, 0.5, 1, 0, 0.25, 0.45, 0, 0.5, 0.6, 0.4, 0.1, 0, 0, 0.25, 0.45	0	1,0,8
0.05263158, 0, 0, 0.5, 0.6, 0.4, 0.1, 0, 0, 0.25, 0.45, 1, 0.55, 0.6, 0.64, 0.5, 1, 0, 0.25, 0.45	1	-8,-1,-20
0, 0.05263158, 1, 0.55, 0.6, 0.64, 0.55, 1, 0, 0.25, 0.45, 0, 0.55, 0.65, 0.4, 0.1, 0, 0, 0.25, 0.45	2	1,0,8
0, 0.05263158, 0, 0.55, 0.65, 0.4, 0.1, 0, 0, 0.25, 0.45, 1, 0.55, 0.6, 0.64, 0.55, 1, 0, 0.25, 0.45	1	4,-8,1
0.05263158, 0, 1, 0.6, 0.65, 0.6, 0.55, 1, 0, 0.25, 0.45, 0, 0.55, 0.65, 0.28, 0.1, 0, 0, 0.25, 0.45	0	1,0,9
0.05263158, 0, 0, 0.55, 0.65, 0.28, 0.1, 0, 0, 0.25, 0.45, 1, 0.6, 0.65, 0.6, 0.55, 1, 0, 0.25, 0.45	1	-9,-1,-22
0, 0.05263158, 1, 0.6, 0.65, 0.6, 0.6, 1, 0, 0.25, 0.45, 0, 0.6, 0.6, 0.28, 0.1, 0, 0, 0.25, 0.45	2	1,0,9
0, 0.05263158, 0, 0.6, 0.6, 0.28, 0.1, 0, 0, 0.25, 0.45, 1, 0.6, 0.65, 0.6, 0.6, 1, 0, 0.25, 0.45	1	4,-9,1
0.05263158, 0, 1, 0.65, 0.7, 0.56, 0.6, 1, 0, 0.25, 0.45, 0, 0.6, 0.7, 0.12, 0.1, 0, 0, 0.25, 0.45	0	2,0,10
0.05263158, 0, 0, 0.6, 0.7, 0.12, 0.1, 0, 0, 0.25, 0.45, 1, 0.65, 0.7, 0.56, 0.6, 1, 0, 0.25, 0.45	1	-10,-2,-24
0.05263158, 0, 1, 0.65, 0.7, 0.56, 0.65, 1, 0, 0.25, 0.45, 0, 0.6, 0.7, 0.12, 0.1, 0, 0, 0.25, 0.45	2	2,0,10
0.05263158, 0, 0, 0.6, 0.7, 0.12, 0.1, 0, 0, 0.25, 0.45, 1, 0.65, 0.7, 0.56, 0.65, 1, 0, 0.25, 0.45	1	4,-10,1
0, 0.05263158, 1, 0.65, 0.6, 0.52, 0.65, 1, 0, 0.25, 0.45, 0, 0.65, 0.65, 0, 0.1, 0, 0, 0.25, 0.45	0	2,0,11
0, 0.05263158, 0, 0.65, 0.65, 0, 0.1, 0, 0, 0.25, 0.45, 1, 0.65, 0.6, 0.52, 0.65, 1, 0, 0.25, 0.45	1	-11,-2,-26
0.05263158, 0, 1, 0.6, 0.5, 0.96, 0.1, 1, 0, 0, 0, 0, 0.55, 0.5, 1, 0.1, 0, 0, 0, 0	0	-2,0,0
0.05263158, 0, 0, 0.55, 0.5, 1, 0.1, 0, 0, 0, 0, 1, 0.6, 0.5, 0.96, 0.1, 1, 0, 0, 0	1	0,2,-4
0, 0.05263158, 1, 0.6, 0.5, 0.96, 0.15, 1, 0, 0, 0, 0, 0.6, 0.55, 1, 0.1, 0, 0, 0, 0	2	-2,0,0
0, 0.05263158, 0, 0.6, 0.55, 1, 0.1, 0, 0, 0, 0, 1, 0.6, 0.5, 0.96, 0.15, 1, 0, 0, 0	1	4,0,0
0, 0.05263158, 1, 0.65, 0.55, 0.92, 0.15, 1, 0, 0, 0, 0, 0.65, 0.5, 0.96, 0.1, 0, 0, 0, 0	0	-1,0,1
0, 0.05263158, 0, 0.65, 0.5, 0.96, 0.1, 0, 0, 0, 0, 1, 0.65, 0.55, 0.92, 0.15, 1, 0, 0, 0	1	-1,1,-6
0.05263158, 0, 1, 0.65, 0.55, 0.92, 0.2, 1, 0, 0, 0, 0, 0.7, 0.55, 0.96, 0.1, 0, 0, 0, 0	2	-1,0,1
0.05263158, 0, 0, 0.7, 0.55, 0.96, 0.1, 0, 0, 0, 0, 1, 0.65, 0.55, 0.92, 0.2, 1, 0, 0, 0	1	4,-1,1
0.05263158, 0, 1, 0.7, 0.6, 0.88, 0.2, 1, 0, 0, 0, 0, 0.65, 0.6, 0.92, 0.1, 0, 0, 0, 0	0	-1,0,2
0.05263158, 0, 0, 0.65, 0.6, 0.92, 0.1, 0, 0, 0, 0, 1, 0.7, 0.6, 0.88, 0.2, 1, 0, 0, 0	1	-2,1,-8
0, 0.05263158, 1, 0.7, 0.6, 0.88, 0.25, 1, 0, 0, 0, 0, 0.7, 0.65, 0.92, 0.1, 0, 0, 0, 0	2	-1,0,2
0, 0.05263158, 0, 0.7, 0.65, 0.92, 0.1, 0, 0, 0, 0, 1, 0.7, 0.6, 0.88, 0.25, 1, 0, 0, 0	1	4,-2,1
0.05263158, 0, 1, 0.75, 0.55, 0.84, 0.25, 1, 0, 0, 0, 0, 0.7, 0.55, 0.88, 0.1, 0, 0, 0, 0	0	-1,0,3
0.05263158, 0, 0, 0.7, 0.55, 0.88, 0.1, 0, 0, 0, 0, 1, 0.75, 0.55, 0.84, 0.25, 1, 0, 0, 0	1	-3,1,-10
0, 0.05263158, 1, 0.75, 0.55, 0.84, 0.3, 1, 0, 0, 0, 0, 0.75, 0.6, 0.88, 0.1, 0, 0, 0, 0	2	-1,0,3
0, 0.05263158, 0, 0.75, 0.6, 0.88, 0.1, 0, 0, 0, 0, 1, 0.75, 0.55, 0.84, 0.3, 1, 0, 0, 0	1	4,-3,1
0, 0.05263158, 1, 0.75, 0.45, 0.8, 0.3, 1, 0, 0, 0, 0, 0.75, 0.5, 0.8, 0.1, 0, 0, 0, 0	0	0,0,4
0, 0.05263158, 0, 0.75, 0.5, 0.8, 0.1, 0, 0, 0, 0, 1, 0.75, 0.45, 0.8, 0.3, 1, 0, 0, 0	1	-4,0,-12
0.05263158, 0, 1, 0.75, 0.45, 0.8, 0.35, 1, 0, 0, 0, 0, 0.8, 0.45, 0.8, 0.1, 0, 0, 0, 0	2	0,0,4
0.05263158, 0, 0, 0.8, 0.45, 0.8, 0.1, 0, 0, 0, 0, 1, 0.75, 0.45, 0.8, 0.35, 1, 0, 0, 0	1	4,-4,1
0, 0.05263158, 1, 0.75, 0.55, 0.76, 0.35, 1, 0, 0, 0, 0, 0.75, 0.5, 0.72, 0.1, 0, 0, 0, 0	0	0,0,5
0, 0.05263158, 0, 0.75, 0.5, 0.72, 0.1, 0, 0, 0, 0, 1, 0.75, 0.55, 0.76, 0.35, 1, 0, 0, 0	1	-5,0,-14
0, 0.05263158, 1, 0.75, 0.55, 0.76, 0.4, 1, 0, 0, 0, 0, 0.75, 0.6, 0.72, 0.1, 0, 0, 0, 0	2	0,0,5
0, 0.05263158, 0, 0.75, 0.6, 0.72, 0.1, 0, 0, 0, 0, 1, 0.75, 0.55, 0.76, 0.4, 1, 0, 0, 0	1	4,-5,1
0, 0.05263158, 1, 0.75, 0.45, 0.72, 0.4, 1, 0, 0, 0, 0, 0.75, 0.5, 0.92, 0.1, 0, 0, 0, 0	0	0,0,6
0, 0.05263158, 0, 0.75, 0.5, 0.92, 0.1, 0, 0, 0, 0, 1, 0.75, 0.45, 0.72, 0.4, 1, 0, 0, 0	1	-6,0,-16
0, 0.05263158, 1, 0.75, 0.45, 0.72, 0.45, 1, 0, 0, 0, 0, 0.75, 0.4, 0.92, 0.1, 0, 0, 0, 0	2	0,0,6
0, 0.05263158, 0, 0.75, 0.4, 0.92, 0.1, 0, 0, 0, 0, 1, 0.75, 0.45, 0.72, 0.45, 1, 0, 0, 0	1	4,-6,1
0, 0.05263158, 1, 0.75, 0.35, 0.68, 0.45, 1, 0, 0, 0, 0, 0.75, 0.4, 0.8, 0.1, 0, 0, 0, 0	0	1,0,7
0, 0.05263158, 0, 0.75, 0.4, 0.8, 0.1, 0, 0, 0, 0, 1, 0.75, 0.35, 0.68, 0.45, 1, 0, 0, 0	1	-7,-1,-18
0.05263158, 0, 1, 0.75, 0.35, 0.68, 0.5, 1, 0, 0, 0, 0, 0.7, 0.35, 0.8, 0.1, 0, 0, 0, 0	2	1,0,7
0.05263158, 0, 0, 0.7, 0.35, 0.8, 0.1, 0, 0, 0, 0, 1, 0.75, 0.35, 0.68, 0.5, 1, 0, 0, 0	1	4,-7,1
0, 0.05263158, 1, 0.75, 0.45, 0.64, 0.5, 1, 0, 0, 0, 0, 0.75, 0.4, 0.68, 0.1, 0, 0, 0, 0	0	1,0,8
0, 0.05263158, 0, 0.75, 0.4, 0.68, 0.1, 0, 0, 0, 0, 1, 0.75, 0.45, 0.64, 0.5, 1, 0, 0, 0	1	-8,-1,-20
0, 0.05263158, 1, 0.75, 0.45, 0.64, 0.55, 1, 0, 0, 0, 0, 0.75, 0.5, 0.68, 0.1, 0, 0, 0, 0	2	1,0,8
0, 0.05263158, 0, 0.75, 0.5, 0.68, 0.1, 0, 0, 0, 0, 1, 0.75, 0.45, 0.64, 0.55, 1, 0, 0, 0	1	4,-8,1
0.05263158, 0, 1, 0.65, 0.45, 0.6, 0.55, 1, 0, 0, 0, 0, 0.7, 0.45, 0.56, 0.1, 0, 0, 0, 0	0	1,0,9
0.05263158, 0, 0, 0.7, 0.45, 0.56, 0.1, 0, 0, 0, 0, 1, 0.65, 0.45, 0.6, 0.55, 1, 0, 0, 0	1	-9,-1,-22
0, 0.05263158, 1, 0.65, 0.45, 0.6, 0.6, 1, 0, 0, 0, 0, 0.65, 0.5, 0.56, 0.1, 0, 0, 0, 0	2	1,0,9
0, 0.05263158, 0, 0.65, 0.5, 0.56, 0.1, 0, 0, 0, 0, 1, 0.65, 0.45, 0.6, 0.6, 1, 0, 0, 0	1	4,-9,1
0, 0.05263158, 1, 0.7, 0.4, 0.56, 0.6, 1, 0, 0, 0, 0, 0.7, 0.45, 0.4, 0.1, 0, 0, 0, 0	0	2,0,10
0, 0.05263158, 0, 0.7, 0.45, 0.4, 0.1, 0, 0, 0, 0, 1, 0.7, 0.4, 0.56, 0.6, 1, 0, 0, 0	1	-10,-2,-24
0, 0.05263158, 1, 0.7, 0.4, 0.56, 0.65, 1, 0, 0, 0, 0, 0.7, 0.35, 0.4, 0.1, 0, 0, 0, 0	2	2,0,10
0, 0.05263158, 0, 0.7, 0.35, 0.4, 0.1, 0, 0, 0, 0, 1, 0.7, 0.4, 0.56, 0.65, 1, 0, 0, 0	1	4,-10,1
0, 0.05263158, 1, 0.65, 0.45, 0.52, 0.65, 1, 0, 0, 0, 0, 0.65, 0.4, 0.24, 0.1, 0, 0, 0, 0	0	2,0,11
0, 0.05263158, 0, 0.65, 0.4, 0.24, 0.1, 0, 0, 0, 0, 1, 0.65, 0.45, 0.52, 0.65, 1, 0, 0, 0	1	-11,-2,-26
0.05263158, 0, 1, 0.65, 0.45, 0.52, 0.7, 1, 0, 0, 0, 0, 0.6, 0.45, 0.24, 0.1, 0, 0, 0, 0	2	2,0,11
0.05263158, 0, 0, 0.6, 0.45, 0.24, 0.1, 0, 0, 0, 0, 1, 0.65, 0.45, 0.52, 0.7, 1, 0, 0, 0	1	4,-11,1
0.05263158, 0, 1, 0.7, 0.4, 0.48, 0.7, 1, 0, 0, 0, 0, 0.65, 0.4, 0.08, 0.1, 0, 0, 0, 0	0	2,0,12
0.05263158, 0, 0, 0.65, 0.4, 0.08, 0.1, 0, 0, 0, 0, 1, 0.7, 0.4, 0.48, 0.7, 1, 0, 0, 0	1	-12,-2,-28
0.05263158, 0, 1, 0.7, 0.4, 0.48, 0.75, 1, 0, 0, 0, 0, 0.65, 0.4, 0.08, 0.1, 0, 0, 0, 0	2	2,0,12
0.05263158, 0, 0, 0.65, 0.4, 0.08, 0.1, 0, 0, 0, 0, 1, 0.7, 0.4, 0.48, 0.75, 1, 0, 0, 0	1	4,-12,1
0, 0.05263158, 1, 0.75, 0.45, 0.44, 0.75, 1, 0, 0.65, 0.25, 0, 0.75, 0.4, 0, 0.1, 0, 0, 0.65, 0.25	0	3,0,13
0, 0.05263158, 0, 0.75, 0.4, 0, 0.1, 0, 0, 0.65, 0.25, 1, 0.75, 0.45, 0.44, 0.75, 1, 0, 0.65, 0.25	1	-13,-3,-30
0.05263158, 0, 1, 0.6, 0.5, 0.96, 0.1, 1, 0, 0, 0, 0, 0.55, 0.5, 1, 0.1, 0, 0, 0, 0	0	-2,0,0
0.05263158, 0, 0, 0.55, 0.5, 1, 0.1, 0, 0, 0, 0, 1, 0.6, 0.5, 0.96, 0.1, 1, 0, 0, 0	1	0,2,-4
0, 0.05263158, 1, 0.6, 0.5, 0.96, 0.15, 1, 0, 0, 0, 0, 0.6, 0.45, 1, 0.1, 0, 0, 0, 0	2	-2,0,0
0, 0.05263158, 0, 0.6, 0.45, 1, 0.1, 0, 0, 0, 0, 1, 0.6, 0.5, 0.96, 0.15, 1, 0, 0, 0	1	4,0,0
0.05263158, 0, 1, 0.7, 0.5, 0.92, 0.15, 1, 0, 0, 0, 0, 0.65, 0.5, 0.96, 0.1, 0, 0, 0, 0	0	-1,0,1
0.05263158, 0, 0, 0.65, 0.5, 0.96, 0.1, 0, 0, 0, 0, 1, 0.7, 0.5, 0.92, 0.15, 1, 0, 0, 0	1	-1,1,-6
0, 0.05263158, 1, 0.7, 0.5, 0.92, 0.2, 1, 0, 0, 0, 0, 0.7, 0.55, 0.96, 0.1, 0, 0, 0, 0	2	-1,0,1
0, 0.05263158, 0, 0.7, 0.55, 0.96, 0.1, 0, 0, 0, 0, 1, 0.7, 0.5, 0.92, 0.2, 1, 0, 0, 0	1	4,-1,1
0, 0.05263158, 1, 0.75, 0.55, 0.88, 0.2, 1, 0, 0, 0, 0, 0.75, 0.5, 0.92, 0.1, 0, 0, 0, 0	0	-1,0,2
0, 0.05263158, 0, 0.75, 0.5, 0.92, 0.1, 0, 0, 0, 0, 1, 0.75, 0.55, 0.88, 0.2, 1, 0, 0, 0	1	-2,1,-8
0, 0.05263158, 1, 0.75, 0.55, 0.88, 0.25, 1, 0, 0, 0, 0, 0.75, 0.6, 0.92, 0.1, 0, 0, 0, 0	2	-1,0,2
0, 0.05263158, 0, 0.75, 0.6, 0.92, 0.1, 0, 0, 0, 0, 1, 0.75, 0.55, 0.88, 0.25, 1, 0, 0, 0	1	4,-2,1
0, 0.05263158, 1, 0.75, 0.45, 0.84, 0.25, 1, 0, 0, 0, 0, 0.75, 0.5, 0.88, 0.1, 0, 0, 0, 0	0	-1,0,3
0, 0.05263158, 0, 0.75, 0.5, 0.88, 0.1, 0, 0, 0, 0, 1, 0.75, 0.45, 0.84, 0.25, 1, 0, 0, 0	1	-3,1,-10
0.05263158, 0, 1, 0.75, 0.45, 0.84, 0.3, 1, 0, 0, 0, 0, 0.7, 0.45, 0.88, 0.1, 0, 0, 0, 0	2	-1,0,3
0.05263158, 0, 0, 0.7, 0.45, 0.88, 0.1, 0, 0, 0, 0, 1, 0.75, 0.45, 0.84, 0.3, 1, 0, 0, 0	1	4,-3,1
0.05263158, 0, 1, 0.8, 0.5, 0.8, 0.3, 1, 0, 0, 0, 0, 0.75, 0.5, 0.8, 0.1, 0, 0, 0, 0	0	0,0,4
0.05263158, 0, 0, 0.75, 0.5, 0.8, 0.1, 0, 0, 0, 0, 1, 0.8, 0.5, 0.8, 0.3, 1, 0, 0, 0	1	-4,0,-12
0, 0.05263158, 1, 0.8, 0.5, 0.8, 0.35, 1, 0, 0.1, 0.9, 0, 0.8, 0.45, 0.8, 0.1, 0, 0, 0.1, 0.9	2	0,0,4
0, 0.05263158, 0, 0.8, 0.45, 0.8, 0.1, 0, 0, 0.1, 0.9, 1, 0.8, 0.5, 0.8, 0.35, 1, 0, 0.1, 0.9	1	4,-4,1
0.05263158, 0, 1, 0.9, 0.5, 0.76, 0.35, 1, 0, 0.1, 0.9, 0, 0.85, 0.5, 0.72, 0.1, 0, 0, 0.1, 0.9	0	0,0,5
0.05263158, 0, 0, 0.85, 0.5, 0.72, 0.1, 0, 0, 0.1, 0.9, 1, 0.9, 0.5, 0.76, 0.35, 1, 0, 0.1, 0.9	1	-5,0,-14
0, 0.05263158, 1, 0.9, 0.5, 0.76, 0.4, 1, 0, 0.1, 0.9, 0, 0.9, 0.45, 0.72, 0.1, 0, 0, 0.1, 0.9	2	0,0,5
0, 0.05263158, 0, 0.9, 0.45, 0.72, 0.1, 0, 0, 0.1, 0.9, 1, 0.9, 0.5, 0.76, 0.4, 1, 0, 0.1, 0.9	1	4,-5,1
0, 0.05263158, 1, 0.95, 0.45, 0.72, 0.4, 1, 0, 0.1, 0.9, 0, 0.95, 0.5, 0.64, 0.1, 0, 0, 0.1, 0.9	0	0,0,6
0, 0.05263158, 0, 0.95, 0.5, 0.64, 0.1, 0, 0, 0.1, 0.9, 1, 0.95, 0.45, 0.72, 0.4, 1, 0, 0.1, 0.9	1	-6,0,-16
0.05263158, 0, 1, 0.95, 0.45, 0.72, 0.45, 1, 0, 0.1, 0.9, 0, 0.9, 0.45, 0.64, 0.1, 0, 0, 0.1, 0.9	2	0,0,6
0.05263158, 0, 0, 0.9, 0.45, 0.64, 0.1, 0, 0, 0.1, 0.9, 1, 0.95, 0.45, 0.72, 0.45, 1, 0, 0.1, 0.9	1	4,-6,1
0, 0.05263158, 1, 0.95, 0.55, 0.68, 0.45, 1, 0, 0.1, 0.9, 0, 0.95, 0.5, 0.52, 0.1, 0, 0, 0.1, 0.9	0	1,0,7
0, 0.05263158, 0, 0.95, 0.5, 0.52, 0.1, 0, 0, 0.1, 0.9, 1, 0.95, 0.55, 0.68, 0.45, 1, 0, 0.1, 0.9	1	-7,-1,-18
0, 0.05263158, 1, 0.95, 0.55, 0.68, 0.5, 1, 0, 0.1, 0.9, 0, 0.95, 0.6, 0.52, 0.1, 0, 0, 0.1, 0.9	2	1,0,7
0, 0.05263158, 0, 0.95, 0.6, 0.52, 0.1, 0, 0, 0.1, 0.9, 1, 0.95, 0.55, 0.68, 0.5, 1, 0, 0.1, 0.9	1	4,-7,1
0, 0.05263158, 1, 0.9, 0.6, 0.64, 0.5, 1, 0, 0.1, 0.9, 0, 0.9, 0.55, 0.4, 0.1, 0, 0, 0.1, 0.9	0	1,0,8
0, 0.05263158, 0, 0.9, 0.55, 0.4, 0.1, 0, 0, 0.1, 0.9, 1, 0.9, 0.6, 0.64, 0.5, 1, 0, 0.1, 0.9	1	-8,-1,-20
0, 0.05263158, 1, 0.9, 0.6, 0.64, 0.55, 1, 0, 0.1, 0.9, 0, 0.9, 0.55, 0.4, 0.1, 0, 0, 0.1, 0.9	2	1,0,8
0, 0.05263158, 0, 0.9, 0.55, 0.4, 0.1, 0, 0, 0.1, 0.9, 1, 0.9, 0.6, 0.64, 0.55, 1, 0, 0.1, 0.9	1	4,-8,1
0, 0.05263158, 1, 0.95, 0.55, 0.6, 0.55, 1, 0, 0.1, 0.9, 0, 0.95, 0.6, 0.28, 0.1, 0, 0, 0.1, 0.9	0	1,0,9
0, 0.05263158, 0, 0.95, 0.6, 0.28, 0.1, 0, 0, 0.1, 0.9, 1, 0.95, 0.55, 0.6, 0.55, 1, 0, 0.1, 0.9	1	-9,-1,-22
0, 0.05263158, 1, 0.95, 0.55, 0.6, 0.6, 1, 0, 0.1, 0.9, 0, 0.95, 0.5, 0.28, 0.1, 0, 0, 0.1, 0.9	2	1,0,9
0, 0.05263158, 0, 0.95, 0.5, 0.28, 0.1, 0, 0, 0.1, 0.9, 1, 0.95, 0.55, 0.6, 0.6, 1, 0, 0.1, 0.9	1	4,-9,1
0, 0.05263158, 1, 0.95, 0.65, 0.56, 0.6, 1, 0, 0.1, 0.9, 0, 0.95, 0.6, 0.12, 0.1, 0, 0, 0.1, 0.9	0	2,0,10
0, 0.05263158, 0, 0.95, 0.6, 0.12, 0.1, 0, 0, 0.1, 0.9, 1, 0.95, 0.65, 0.56, 0.6, 1, 0, 0.1, 0.9	1	-10,-2,-24
0, 0.05263158, 1, 0.95, 0.65, 0.56, 0.65, 1, 0, 0.1, 0.9, 0, 0.95, 0.7, 0.12, 0.1, 0, 0, 0.1, 0.9	2	2,0,10
0, 0.05263158, 0, 0.95, 0.7, 0.12, 0.1, 0, 0, 0.1, 0.9, 1, 0.95, 0.65, 0.56, 0.65, 1, 0, 0.1, 0.9	1	4,-10,1
0.05263158, 0, 1, 0.9, 0.6, 0.52, 0.65, 1, 0, 0.1, 0.9, 0, 0.95, 0.6, 0, 0.1, 0, 0, 0.1, 0.9	0	2,0,11
0.05263158, 0, 0, 0.95, 0.6, 0, 0.1, 0, 0, 0.1, 0.9, 1, 0.9, 0.6, 0.52, 0.65, 1, 0, 0.1, 0.9	1	-11,-2,-26
0.05263158, 0, 1, 0.4, 0.55, 0.96, 0.1, 1, 0, 0, 0, 0, 0.45, 0.55, 1, 0.1, 0, 0, 0, 0	0	-2,0,0
0.05263158, 0, 0, 0.45, 0.55, 1, 0.1, 0, 0, 0, 0, 1, 0.4, 0.55, 0.96, 0.1, 1, 0, 0, 0	1	0,2,-4
0.05263158, 0, 1, 0.4, 0.55, 0.96, 0.15, 1, 0, 0, 0, 0, 0.35, 0.55, 1, 0.1, 0, 0, 0, 0	2	-2,0,0
0.05263158, 0, 0, 0.35, 0.55, 1, 0.1, 0, 0, 0, 0, 1, 0.4, 0.55, 0.96, 0.15, 1, 0, 0, 0	1	4,0,0
0, 0.05263158, 1, 0.35, 0.6, 0.92, 0.15, 1, 0, 0, 0, 0, 0.35, 0.55, 0.96, 0.1, 0, 0, 0, 0	0	-1,0,1
0, 0.05263158, 0, 0.35, 0.55, 0.96, 0.1, 0, 0, 0, 0, 1, 0.35, 0.6, 0.92, 0.15, 1, 0, 0, 0	1	-1,1,-6
0.05263158, 0, 1, 0.35, 0.6, 0.92, 0.2, 1, 0, 0, 0, 0, 0.4, 0.6, 0.96, 0.1, 0, 0, 0, 0	2	-1,0,1
0.05263158, 0, 0, 0.4, 0.6, 0.96, 0.1, 0, 0, 0, 0, 1, 0.35, 0.6, 0.92, 0.2, 1, 0, 0, 0	1	4,-1,1
0.05263158, 0, 1, 0.4, 0.65, 0.88, 0.2, 1, 0, 0, 0, 0, 0.35, 0.65, 0.92, 0.1, 0, 0, 0, 0	0	-1,0,2
0.05263158, 0, 0, 0.35, 0.65, 0.92, 0.1, 0, 0, 0, 0, 1, 0.4, 0.65, 0.88, 0.2, 1, 0, 0, 0	1	-2,1,-8
0.05263158, 0, 1, 0.4, 0.65, 0.88, 0.25, 1, 0, 0, 0, 0, 0.45, 0.65, 0.92, 0.1, 0, 0, 0, 0	2	-1,0,2
0.05263158, 0, 0, 0.45, 0.65, 0.92, 0.1, 0, 0, 0, 0, 1, 0.4, 0.65, 0.88, 0.25, 1, 0, 0, 0	1	4,-2,1
0, 0.05263158, 1, 0.4, 0.55, 0.84, 0.25, 1, 0, 0, 0, 0, 0.4, 0.6, 0.88, 0.1, 0, 0, 0, 0	0	-1,0,3
0, 0.05263158, 0, 0.4, 0.6, 0.88, 0.1, 0, 0, 0, 0, 1, 0.4, 0.55, 0.84, 0.25, 1, 0, 0, 0	1	-3,1,-10
0, 0.05263158, 1, 0.4, 0.55, 0.84, 0.3, 1, 0, 0, 0, 0, 0.4, 0.6, 0.88, 0.1, 0, 0, 0, 0	2	-1,0,3
0, 0.05263158, 0, 0.4, 0.6, 0.88, 0.1, 0, 0, 0, 0, 1, 0.4, 0.55, 0.84, 0.3, 1, 0, 0, 0	1	4,-3,1
0, 0.05263158, 1, 0.35, 0.5, 0.8, 0.3, 1, 0, 0, 0, 0, 0.35, 0.55, 0.8, 0.1, 0, 0, 0, 0	0	0,0,4
0, 0.05263158, 0, 0.35, 0.55, 0.8, 0.1, 0, 0, 0, 0, 1, 0.35, 0.5, 0.8, 0.3, 1, 0, 0, 0	1	-4,0,-12
0, 0.05263158, 1, 0.35, 0.5, 0.8, 0.35, 1, 0, 0, 0, 0, 0.35, 0.45, 0.8, 0.1, 0, 0, 0, 0	2	0,0,4
0, 0.05263158, 0, 0.35, 0.45, 0.8, 0.1, 0, 0, 0, 0, 1, 0.35, 0.5, 0.8, 0.35, 1, 0, 0, 0	1	4,-4,1
0, 0.05263158, 1, 0.35, 0.4, 0.76, 0.35, 1, 0, 0, 0, 0, 0.35, 0.45, 0.72, 0.1, 0, 0, 0, 0	0	0,0,5
0, 0.05263158, 0, 0.35, 0.45, 0.72, 0.1, 0, 0, 0, 0, 1, 0.35, 0.4, 0.76, 0.35, 1, 0, 0, 0	1	-5,0,-14
0.05263158, 0, 1, 0.35, 0.4, 0.76, 0.4, 1, 0, 0.6, 0.2, 0, 0.4, 0.4, 0.72, 0.1, 0, 0, 0.6, 0.2	2	0,0,5
0.05263158, 0, 0, 0.4, 0.4, 0.72, 0.1, 0, 0, 0.6, 0.2, 1, 0.35, 0.4, 0.76, 0.4, 1, 0, 0.6, 0.2	1	4,-5,1
0.05263158, 0, 1, 0.4, 0.45, 0.72, 0.4, 1, 0, 0.6, 0.2, 0, 0.35, 0.45, 0.64, 0.1, 0, 0, 0.6, 0.2	0	0,0,6
